type,name,input_id,time,team,meas_id
START,Tokenize2,Sense2,3767420887400.0,MeetingInGeneral,Pride1_Sense2
STOP,Tokenize1,Pride1,3767421309400.0,MeetingInGeneral,Pride1_Sense2
QUEUE,Collect1,Pride1,3767421375800.0,MeetingInGeneral,Pride1_Sense2
START,Collect1,Pride1,3767421518300.0,MeetingInGeneral,Pride1_Sense2
STOP,Tokenize2,Sense2,3767421627400.0,MeetingInGeneral,Pride1_Sense2
QUEUE,Collect2,Sense2,3767421679000.0,MeetingInGeneral,Pride1_Sense2
START,Collect2,Sense2,3767421784900.0,MeetingInGeneral,Pride1_Sense2
STOP,Collect1,Pride1,3767424178700.0,MeetingInGeneral,Pride1_Sense2
QUEUE,ComputeScalar1,Pride1,3767424265600.0,MeetingInGeneral,Pride1_Sense2
START,ComputeScalar1,Pride1,3767424368100.0,MeetingInGeneral,Pride1_Sense2
STOP,ComputeScalar1,Pride1,3767424717200.0,MeetingInGeneral,Pride1_Sense2
STOP,Collect2,Sense2,3767426984500.0,MeetingInGeneral,Pride1_Sense2
QUEUE,ComputeScalar2,Sense2,3767427093700.0,MeetingInGeneral,Pride1_Sense2
QUEUE,ComputeScalar3,Pride1_Sense2,3767427160100.0,MeetingInGeneral,Pride1_Sense2
START,ComputeScalar2,Sense2,3767427216200.0,MeetingInGeneral,Pride1_Sense2
START,ComputeScalar3,Pride1_Sense2,3767427358900.0,MeetingInGeneral,Pride1_Sense2
STOP,ComputeScalar3,Pride1_Sense2,3767427746500.0,MeetingInGeneral,Pride1_Sense2
STOP,ComputeScalar2,Sense2,3767427858700.0,MeetingInGeneral,Pride1_Sense2
QUEUE,ComputeCosine,Pride1_Sense2,3767428151800.0,MeetingInGeneral,Pride1_Sense2
START,ComputeCosine,Pride1_Sense2,3767428291000.0,MeetingInGeneral,Pride1_Sense2
STOP,ComputeCosine,Pride1_Sense2,3767428368300.0,MeetingInGeneral,Pride1_Sense2
QUEUE,Tokenize1,Pride2,3771499078500.0,MeetingInGeneral,Pride2_Sense2
QUEUE,Tokenize2,Sense2,3771499314200.0,MeetingInGeneral,Pride2_Sense2
START,Tokenize1,Pride2,3771499465000.0,MeetingInGeneral,Pride2_Sense2
START,Tokenize2,Sense2,3771499685300.0,MeetingInGeneral,Pride2_Sense2
STOP,Tokenize1,Pride2,3771500531000.0,MeetingInGeneral,Pride2_Sense2
QUEUE,Collect1,Pride2,3771500630300.0,MeetingInGeneral,Pride2_Sense2
STOP,Tokenize2,Sense2,3771500783100.0,MeetingInGeneral,Pride2_Sense2
QUEUE,Collect2,Sense2,3771500932300.0,MeetingInGeneral,Pride2_Sense2
START,Collect1,Pride2,3771501084600.0,MeetingInGeneral,Pride2_Sense2
START,Collect2,Sense2,3771501283000.0,MeetingInGeneral,Pride2_Sense2
STOP,Collect2,Sense2,3771509258000.0,MeetingInGeneral,Pride2_Sense2
STOP,Collect1,Pride2,3771509432000.0,MeetingInGeneral,Pride2_Sense2
QUEUE,ComputeScalar1,Pride2,3771509553200.0,MeetingInGeneral,Pride2_Sense2
