type,name,input_id,time,team,meas_id
QUEUE,ComputeCosine,Pride2_Sense1,102931551743500,LABPC18,Pride2_Sense1
STOP,ComputeScalar3,Pride2_Sense1,102931552040900,LABPC18,Pride2_Sense1
START,ComputeCosine,Pride2_Sense1,102931552055500,LABPC18,Pride2_Sense1
STOP,ComputeCosine,Pride2_Sense1,102931552469600,LABPC18,Pride2_Sense1
QUEUE,Tokenize1,Pride2,102931558637700,LABPC18,Pride2_Sense2
QUEUE,Tokenize2,Sense2,102931559074800,LABPC18,Pride2_Sense2
START,Tokenize1,Pride2,102931559087100,LABPC18,Pride2_Sense2
START,Tokenize2,Sense2,102931559503800,LABPC18,Pride2_Sense2
START,Collect1,Pride2,102931559567100,LABPC18,Pride2_Sense2
START,Collect2,Sense2,102931559944300,LABPC18,Pride2_Sense2
QUEUE,Collect2,Sense2,102931565675100,LABPC18,Pride2_Sense2
QUEUE,Collect1,Pride2,102931566055300,LABPC18,Pride2_Sense2
STOP,Tokenize2,Sense2,102931566265100,LABPC18,Pride2_Sense2
QUEUE,ComputeScalar2,Sense2,102931566275400,LABPC18,Pride2_Sense2
STOP,Tokenize1,Pride2,102931566564900,LABPC18,Pride2_Sense2
QUEUE,ComputeScalar1,Pride2,102931566595100,LABPC18,Pride2_Sense2
QUEUE,ComputeScalar3,Pride2_Sense2,102931566696700,LABPC18,Pride2_Sense2
START,ComputeScalar2,Sense2,102931566749500,LABPC18,Pride2_Sense2
START,ComputeScalar1,Pride2,102931567057200,LABPC18,Pride2_Sense2
START,ComputeScalar3,Pride2_Sense2,102931567202500,LABPC18,Pride2_Sense2
STOP,Collect2,Sense2,102931567168000,LABPC18,Pride2_Sense2
STOP,Collect1,Pride2,102931567054000,LABPC18,Pride2_Sense2
STOP,ComputeScalar2,Sense2,102931567856000,LABPC18,Pride2_Sense2
STOP,ComputeScalar1,Pride2,102931568342000,LABPC18,Pride2_Sense2
QUEUE,ComputeCosine,Pride2_Sense2,102931569734700,LABPC18,Pride2_Sense2
START,ComputeCosine,Pride2_Sense2,102931570134800,LABPC18,Pride2_Sense2
STOP,ComputeScalar3,Pride2_Sense2,102931570123300,LABPC18,Pride2_Sense2
STOP,ComputeCosine,Pride2_Sense2,102931570491100,LABPC18,Pride2_Sense2
QUEUE,Tokenize1,Pride2,102931579760700,LABPC18,Pride2_Sense3
QUEUE,Tokenize2,Sense3,102931580203000,LABPC18,Pride2_Sense3
START,Tokenize1,Pride2,102931580210300,LABPC18,Pride2_Sense3
START,Tokenize2,Sense3,102931580614300,LABPC18,Pride2_Sense3
START,Collect1,Pride2,102931580675500,LABPC18,Pride2_Sense3
START,Collect2,Sense3,102931581093200,LABPC18,Pride2_Sense3
QUEUE,Collect1,Pride2,102931585446600,LABPC18,Pride2_Sense3
STOP,Tokenize1,Pride2,102931586235500,LABPC18,Pride2_Sense3
QUEUE,ComputeScalar1,Pride2,102931586247300,LABPC18,Pride2_Sense3
STOP,Collect1,Pride2,102931586794400,LABPC18,Pride2_Sense3
START,ComputeScalar1,Pride2,102931586810900,LABPC18,Pride2_Sense3
STOP,ComputeScalar1,Pride2,102931587647600,LABPC18,Pride2_Sense3
QUEUE,Collect2,Sense3,102931588246900,LABPC18,Pride2_Sense3
STOP,Tokenize2,Sense3,102931588547000,LABPC18,Pride2_Sense3
QUEUE,ComputeScalar2,Sense3,102931588953800,LABPC18,Pride2_Sense3
QUEUE,ComputeScalar3,Pride2_Sense3,102931589237300,LABPC18,Pride2_Sense3
START,ComputeScalar2,Sense3,102931589255000,LABPC18,Pride2_Sense3
START,ComputeScalar3,Pride2_Sense3,102931589624400,LABPC18,Pride2_Sense3
STOP,Collect2,Sense3,102931589611000,LABPC18,Pride2_Sense3
STOP,ComputeScalar2,Sense3,102931590161800,LABPC18,Pride2_Sense3
QUEUE,ComputeCosine,Pride2_Sense3,102931591764300,LABPC18,Pride2_Sense3
START,ComputeCosine,Pride2_Sense3,102931592062400,LABPC18,Pride2_Sense3
STOP,ComputeScalar3,Pride2_Sense3,102931592054400,LABPC18,Pride2_Sense3
STOP,ComputeCosine,Pride2_Sense3,102931592414300,LABPC18,Pride2_Sense3
QUEUE,Tokenize1,Pride2,102931604219400,LABPC18,Pride2_Sense4
QUEUE,Tokenize2,Sense4,102931604692500,LABPC18,Pride2_Sense4
START,Tokenize1,Pride2,102931604698000,LABPC18,Pride2_Sense4
START,Collect1,Pride2,102931605224500,LABPC18,Pride2_Sense4
START,Tokenize2,Sense4,102931605203200,LABPC18,Pride2_Sense4
START,Collect2,Sense4,102931605719300,LABPC18,Pride2_Sense4
QUEUE,Collect1,Pride2,102931610192200,LABPC18,Pride2_Sense4
STOP,Tokenize1,Pride2,102931610787100,LABPC18,Pride2_Sense4
QUEUE,ComputeScalar1,Pride2,102931610797200,LABPC18,Pride2_Sense4
START,ComputeScalar1,Pride2,102931611403800,LABPC18,Pride2_Sense4
STOP,Collect1,Pride2,102931611398200,LABPC18,Pride2_Sense4
STOP,ComputeScalar1,Pride2,102931612302000,LABPC18,Pride2_Sense4
QUEUE,Collect2,Sense4,102931616660000,LABPC18,Pride2_Sense4
STOP,Tokenize2,Sense4,102931617211800,LABPC18,Pride2_Sense4
QUEUE,ComputeScalar2,Sense4,102931621947400,LABPC18,Pride2_Sense4
START,ComputeScalar2,Sense4,102931622706100,LABPC18,Pride2_Sense4
QUEUE,ComputeScalar3,Pride2_Sense4,102931622700800,LABPC18,Pride2_Sense4
STOP,Collect2,Sense4,102931623153700,LABPC18,Pride2_Sense4
START,ComputeScalar3,Pride2_Sense4,102931623160800,LABPC18,Pride2_Sense4
STOP,ComputeScalar2,Sense4,102931624482000,LABPC18,Pride2_Sense4
QUEUE,ComputeCosine,Pride2_Sense4,102931625518800,LABPC18,Pride2_Sense4
START,ComputeCosine,Pride2_Sense4,102931625843800,LABPC18,Pride2_Sense4
STOP,ComputeScalar3,Pride2_Sense4,102931625836800,LABPC18,Pride2_Sense4
STOP,ComputeCosine,Pride2_Sense4,102931626283800,LABPC18,Pride2_Sense4
QUEUE,Tokenize1,Pride2,102931645732500,LABPC18,Pride2_Sense5
QUEUE,Tokenize2,Sense5,102931646119900,LABPC18,Pride2_Sense5
START,Tokenize1,Pride2,102931646124500,LABPC18,Pride2_Sense5
START,Tokenize2,Sense5,102931646488800,LABPC18,Pride2_Sense5
START,Collect1,Pride2,102931646540600,LABPC18,Pride2_Sense5
START,Collect2,Sense5,102931646854300,LABPC18,Pride2_Sense5
QUEUE,Collect1,Pride2,102931649764500,LABPC18,Pride2_Sense5
QUEUE,ComputeScalar1,Pride2,102931650308700,LABPC18,Pride2_Sense5
