type,name,input_id,time,team,meas_id
START,Collect1,Pride1,6884143632786,d20,Pride1_Sense6
STOP,Collect1,Pride1,6884154223255,d20,Pride1_Sense6
QUEUE,ComputeScalar2,Pride1_Sense6,6884154506922,d20,Pride1_Sense6
QUEUE,ComputeScalar1,Pride1,6884154507020,d20,Pride1_Sense6
START,ComputeScalar2,Pride1_Sense6,6884154616862,d20,Pride1_Sense6
START,ComputeScalar1,Pride1,6884154691323,d20,Pride1_Sense6
STOP,ComputeScalar2,Pride1_Sense6,6884156950724,d20,Pride1_Sense6
STOP,ComputeScalar1,Pride1,6884157330462,d20,Pride1_Sense6
QUEUE,ComputeCosine,Pride1_Sense6,6884157421657,d20,Pride1_Sense6
START,ComputeCosine,Pride1_Sense6,6884157500266,d20,Pride1_Sense6
STOP,ComputeCosine,Pride1_Sense6,6884157530083,d20,Pride1_Sense6
QUEUE,Tokenize2,Sense1,6884158457252,d20,Pride2_Sense1
START,Tokenize2,Sense1,6884158591768,d20,Pride2_Sense1
QUEUE,Tokenize1,Pride2,6884158890985,d20,Pride2_Sense1
START,Tokenize1,Pride2,6884158957281,d20,Pride2_Sense1
STOP,Tokenize2,Sense1,6884160027626,d20,Pride2_Sense1
QUEUE,Collect2,Sense1,6884160168241,d20,Pride2_Sense1
START,Collect2,Sense1,6884160223714,d20,Pride2_Sense1
STOP,Collect2,Sense1,6884160750684,d20,Pride2_Sense1
QUEUE,ComputeScalar3,Sense1,6884160861543,d20,Pride2_Sense1
START,ComputeScalar3,Sense1,6884160913049,d20,Pride2_Sense1
STOP,ComputeScalar3,Sense1,6884161057920,d20,Pride2_Sense1
STOP,Tokenize1,Pride2,6884171849549,d20,Pride2_Sense1
QUEUE,Collect1,Pride2,6884172096042,d20,Pride2_Sense1
START,Collect1,Pride2,6884172211046,d20,Pride2_Sense1
STOP,Collect1,Pride2,6884180514159,d20,Pride2_Sense1
QUEUE,ComputeScalar2,Pride2_Sense1,6884180812363,d20,Pride2_Sense1
START,ComputeScalar2,Pride2_Sense1,6884180906042,d20,Pride2_Sense1
QUEUE,ComputeScalar1,Pride2,6884180826123,d20,Pride2_Sense1
